"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"401",401,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Hans Matheve","2019-02-16","?","Costa Rica","Antenna road, Cerro de la Muerte, San José",9.5565,-83.7546,518742,"Zeledonia_coronata_518742_seg7.wav",0.0227272727272727,295.80826,12.329765,-20.015825,-4.6620207,0.0062120245,-6.1580915,-5.885888,6.983026,5.6986938,8.262118,3.1938772,0.56280607,-6.9144697,-3.5874488,4.520509,-0.52451,2.6368341,-7.8795414,-3.3608499,5.892822,0.2282819,-0.42554837,2.8759384,0.1803076,-0.90976316,-3.9616904,-4.079884,2.360043,-0.5256867,4.1239786,5.1559033,0.87711036,-2.546842,1.1820126,5.712675,-0.12561035,1.9175305,6,1.97483085133355e-20,1.12001560582486e-07,4.50693378438703e-07,2.85406528431021e-06,0.0101221162175593,0.0828244893633417,0.517859411501586,0.389190566157292
"402",402,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Hans Matheve","2019-02-16","?","Costa Rica","Antenna road, Cerro de la Muerte, San José",9.5565,-83.7546,518742,"Zeledonia_coronata_518742_seg14.wav",0.0227272727272727,269.91547,12.181057,-19.03576,-3.189808,2.1920729,-3.1838882,-2.3368037,-2.2982464,13.38787,5.407828,6.2129936,-5.9219146,3.4737427,-3.7326899,3.877346,0.2696554,-2.16661,3.9764252,-3.293207,-2.4815087,1.548991,-1.5489382,-0.39785084,-4.330142,1.2647741,-0.56971866,0.19121604,-3.1553073,1.0603048,0.7643326,4.2690396,-3.5379436,-1.5731759,0.9931259,-0.04712963,3.4162884,-1.8591561,6,7.96553212037405e-30,1.51300647830374e-05,0.000865415585844778,0.0022180465287617,3.66480129069666e-05,0.003046976002623,0.993233060070885,0.000584723734194662
"403",403,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-02","08:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,153838,"Zeledonia_coronata_153838_seg2.wav",0.0227272727272727,242.60489,9.385989,-12.99402,6.337175,11.727471,6.5630684,-1.963296,-3.0034266,5.36655,3.7525833,1.3997095,-0.43278143,5.34164,1.9058325,1.7942625,1.984832,-0.21156819,1.9965878,1.175825,1.2337605,-0.86261725,0.3725646,-3.4106762,-1.2906802,1.4183366,1.236944,5.2319922,-2.586927,0.8723532,-0.7771416,-0.25086334,-2.265488,1.3063025,-1.9787045,4.279913,-2.28203,0.14187384,3,9.15771601667687e-31,1.36128188597356e-05,4.88056218769661e-05,0.958961022128003,5.11317456796337e-08,5.77282472386151e-07,0.0409696704288128,6.26058822852121e-06
"404",404,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-02","08:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,153838,"Zeledonia_coronata_153838_seg3.wav",0.0227272727272727,243.47823,0.17199695,-17.353237,-3.1067991,7.916191,12.027392,-5.5321445,5.2797084,0.079109095,2.6517208,-0.7063038,0.28999314,-4.06045,0.90683764,-0.56340456,0.654349,-0.53353065,3.273611,5.326441,4.2725053,2.5289536,3.7914388,-0.2736974,1.7640787,0.5774061,1.1552736,5.8849163,-0.13677001,-0.7491623,-1.7971401,-1.5230883,-1.2931104,-0.83286905,0.84298325,5.7038946,1.9640598,-1.7965815,3,1.56981870591889e-34,1.14327268709685e-05,1.6550084119759e-05,0.513075028685101,7.49232861687596e-07,2.52848683481312e-06,0.486748923206983,0.000144787577230416
"405",405,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Hans Matheve","2019-02-16","?","Costa Rica","Antenna road, Cerro de la Muerte, San José",9.5565,-83.7546,518742,"Zeledonia_coronata_518742_seg6.wav",0.0227272727272727,295.54825,28.596209,-23.119425,-18.381071,2.034418,-1.1013916,-8.266353,4.241765,3.3832026,6.56486,-0.90376604,-2.163994,-0.03629427,-3.1663313,-2.6804333,-3.5138006,-1.6937832,-3.3891838,5.440391,-3.2646654,-1.4061114,-5.18421,-2.351299,0.57353413,2.1836176,2.8703845,-5.614116,-3.2585826,-2.4400828,3.6782918,-0.745322,0.59602016,-4.825733,4.048378,4.0478716,1.1303539,2.9378345,6,2.74289712747901e-31,3.50129969758238e-09,0.000156613796220417,4.27058862539405e-07,5.29190326037883e-05,0.133980230265885,0.732028215372834,0.133781590972296
"406",406,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Brian Cox","2010-04-17","?","Panama","Los Quetzales Ecolodge, Chirique Province, Panama.",8.8837,-82.5659,83112,"Zeledonia_coronata_83112_seg3.wav",0.0227272727272727,276.8698,-2.9232626,2.84561,-14.441572,5.4829664,1.3825712,-2.4177854,7.0446234,1.4376956,5.611321,7.397211,-4.171315,3.3866372,-6.9113836,-3.983408,-4.97141,2.3846424,2.4050474,-1.9809686,-2.9824607,-6.464236,0.1593842,-0.17723076,-1.4194144,-0.84629697,0.56904876,3.357161,-3.326959,2.617988,1.7483598,-2.0211096,-0.8972589,-0.9022068,2.781023,1.2252855,0.064977646,-4.0981603,1,7.29671887934622e-12,0.998523145785028,8.34523478884192e-07,0.000164133423012126,3.09896580996508e-07,0.000869200176798561,0.000419105016030886,2.32711717743246e-05
"407",407,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg5.wav",0.0227272727272727,301.72318,-33.247726,-8.920999,-0.4119056,10.025071,-9.299294,12.098799,11.014159,-15.162286,-1.9866506,-0.3840639,1.2929351,6.0153008,0.72174937,-1.2809318,-0.7066112,0.029550651,2.6352663,5.611646,-0.21803297,-4.5341234,2.939665,4.1002016,11.878609,-4.6477804,-5.1988897,-3.3988886,-14.515403,0.76415354,3.0435567,-1.3739848,-1.1688483,-1.6551329,4.955166,3.8581033,6.4441204,5.5026946,0,0.917529086770134,8.22574004446642e-12,1.21512679498527e-25,2.00121695859116e-46,1.34792215926229e-05,0.0824574026406926,9.11551394429335e-26,3.13593576886125e-08
"408",408,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg7.wav",0.0227272727272727,230.78221,10.074329,-2.286718,-2.58004,5.089815,12.857978,-4.4940877,6.5369034,-1.5091329,6.5716853,4.8244963,-3.4189012,-1.9873556,0.17029747,-4.001404,-0.16847087,2.5073636,0.8967423,2.6669798,-0.39528936,1.8421841,0.7545014,-0.29407966,-0.46164536,1.2620478,2.3251717,0.6033652,-1.4342085,0.29768938,-1.2017776,-0.32396606,0.017914232,0.86136675,-0.65615463,1.5139008,1.3326206,0.53157926,3,4.48267299672485e-24,0.000199279072513923,3.4952435261529e-09,0.99969223510511,2.25495229209976e-11,1.8403455867856e-10,0.000108481108674119,1.01187361270543e-09
"409",409,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg6.wav",0.0227272727272727,237.24731,7.7737126,-8.6103945,-1.5658138,11.461664,6.9363694,-4.6777263,1.5808074,2.7927084,5.6561317,1.2933155,-1.378724,5.1003256,0.11064327,0.099543,1.9838594,5.100046,1.4581904,-2.3176236,2.2371101,0.7505613,2.596341,-1.1792204,-1.1020378,1.1020626,0.6320947,3.6753318,-2.7244911,3.7929816,0.038617738,-0.6633004,-2.503424,1.3102702,-1.6239452,-0.26832104,0.79174805,-0.546093,3,7.50520370417112e-28,0.00013819300647963,1.59965922212473e-05,0.9752041720582,4.49594075914701e-08,8.78471078935335e-08,0.0246388777400428,2.62779654217113e-06
"410",410,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg4.wav",0.0227272727272727,302.09247,-38.983284,-14.769818,2.116338,11.901773,-9.772963,13.009857,18.362707,-16.008936,-1.5606503,10.820171,-3.138452,5.1135306,-2.6755884,-4.6046643,-2.1427932,3.2025008,-2.0859914,0.95457095,-10.343376,-1.8192588,7.3691645,-0.4275107,-1.2403508,-1.0689807,-3.5408845,4.224001,-7.0371165,-3.734513,-1.553506,6.0626817,-1.2751377,-2.3969193,1.3671207,7.4025135,3.3614235,-0.6022376,0,0.999961931323786,4.48512331580766e-18,3.374126837982e-27,9.31870671002564e-50,2.00052669027189e-08,3.8048666716283e-05,5.69290951743289e-34,4.23046604560613e-12
"411",411,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Hans Matheve","2019-02-16","?","Costa Rica","Antenna road, Cerro de la Muerte, San José",9.5565,-83.7546,518742,"Zeledonia_coronata_518742_seg8.wav",0.0227272727272727,284.7346,36.397285,-31.547653,-2.961366,-1.9601792,-7.909675,-3.5077736,-2.5258174,4.322682,3.8516612,0.63271797,2.985041,4.6565332,-5.157893,6.1835217,1.2515043,4.0942082,2.5010195,1.8299044,3.2971911,4.65227,-2.3587403,-2.4355764,0.71128297,-0.44826892,-3.773154,-2.6365466,2.1621287,1.4817313,2.4707139,6.2452974,3.3170233,-0.47009546,-6.824852,3.805337,0.20722198,1.5470594,6,4.58047390611058e-42,1.60415600879667e-22,5.68705447784026e-07,1.03948827116791e-05,8.78954845350447e-09,2.37811604612628e-05,0.999910816870704,5.44295911286104e-05
"412",412,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg6.wav",0.0227272727272727,300.4214,-50.809483,-12.4078045,-13.239606,17.941118,-5.992147,-2.4206402,19.479834,-19.55014,7.0609326,19.743273,-3.4879575,12.170688,2.778511,-3.8378837,5.4126496,4.042496,-3.7691264,7.13051,-7.33673,-2.6341667,-7.4363866,-1.212345,3.7091496,-1.4435946,-7.5143805,-3.1070392,-0.9691007,-2.2643552,6.3931494,1.9080954,-0.7338507,-2.382213,2.5916615,7.168828,0.4484291,-0.9955394,0,0.999821911922817,2.70435542948201e-09,1.35015270470116e-42,3.01091984060264e-77,1.01781135521202e-08,0.000178075194702705,2.94580257174326e-50,1.15348945863058e-14
"413",413,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg4.wav",0.0227272727272727,241.56322,3.151358,-2.5886092,-4.051789,9.459231,10.473748,-4.468846,5.9788747,2.3685896,7.8875074,1.4391308,0.40557632,-4.217634,1.0518305,0.7602868,-3.5882657,-0.6015876,0.41727766,-2.940961,1.0295087,-1.7941569,-1.4620874,1.5416418,1.187501,2.8937318,3.6236677,4.4333296,-2.062198,-1.0510454,-1.3321806,1.104396,1.1676685,-1.4482099,-1.0031319,4.5921087,-1.8110447,-0.49132764,3,7.24736138056902e-21,0.14878743540029,0.000191603336986987,0.827408027481445,1.33645989559231e-07,1.27597611993505e-06,0.0236088223855983,2.70177357116716e-06
"414",414,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg5.wav",0.0227272727272727,233.31784,10.222873,2.0136003,2.1352797,12.225377,3.1441064,-2.1487043,-0.43608424,-5.5284495,6.44062,2.4009867,1.3433267,-3.506065,0.08441854,-2.058282,0.24847339,3.6761744,-2.0686321,-2.675524,2.8415923,0.19217245,1.2022291,2.6891634,-1.7894764,-1.6259207,2.3689723,0.1621187,-4.4305315,2.3958642,-0.73604006,-3.4733303,2.6660292,0.6142538,-2.2565365,-0.077791214,2.3006668,1.4721223,3,1.48259452336104e-12,0.205559304766951,1.36498870075106e-05,0.617034675566329,3.34193848011219e-07,1.85884982682574e-06,0.177380589727637,9.58700691553974e-06
"415",415,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg7.wav",0.0227272727272727,308.29593,-37.381035,-9.259213,3.3016727,18.822214,-7.0409145,9.983569,12.895094,-18.30148,0.5894811,0.32472485,-4.104772,7.127944,2.8520432,-1.0344267,-1.0179807,-4.6683226,1.6129602,-0.8325206,-1.8607465,-4.986441,-3.8669567,-4.701257,-0.70000505,-4.295275,-5.0514393,0.9519918,-12.302558,7.9147606,3.904051,1.8259542,3.0744014,-6.319324,0.1485672,-0.2777624,2.2312145,4.4888983,0,0.999965831607305,2.19506860012494e-09,1.86155250888369e-25,1.5286696827369e-45,4.01288824572897e-07,3.37648958849832e-05,4.24162283395293e-32,1.29147440162325e-11
"416",416,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Hans Matheve","2019-02-16","?","Costa Rica","Antenna road, Cerro de la Muerte, San José",9.5565,-83.7546,518742,"Zeledonia_coronata_518742_seg9.wav",0.0227272727272727,289.50726,18.123718,-0.388046,-12.400497,12.316783,-10.195223,-3.3873513,-8.567274,11.856042,-3.5480037,4.2204614,-0.54517287,-0.123909645,-0.9846949,-4.099237,1.6737145,-0.012460737,-3.1170824,1.1868386,4.2988963,0.18780167,0.2779383,5.1330667,-3.3711522,-4.417626,-0.22382377,-1.5952024,-2.6578162,-3.8053632,2.3680878,7.0682917,2.7439837,-0.6677327,-3.4863682,-4.021987,2.8828564,-0.36195475,5,7.63659197108327e-18,0.0133740111095095,0.000606890229590045,2.7917001118603e-07,4.68674962578549e-05,0.922840189046789,0.0601165547881052,0.00301520815973502
"417",417,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg3.wav",0.0227272727272727,301.11652,-45.560284,-17.959677,-4.097185,16.465193,-5.020874,4.1830754,15.044157,-13.8172655,5.49161,6.541944,1.9603366,6.0810957,4.0093193,-0.48764503,5.9303007,-4.122488,-6.193249,0.79445547,-6.457415,-2.1756575,4.6807504,-3.7060053,-1.6650012,2.3907814,-4.945682,-4.8050637,-11.255617,-8.24316,8.449281,9.486344,-5.4270544,-4.38806,-0.8453083,4.51579,3.610855,-2.1529024,0,0.999575210980994,2.14435220330804e-06,2.29859926754204e-27,1.32610909943346e-49,2.36230908176413e-06,0.000420282330433034,5.19945519865373e-39,2.72873384984216e-11
"418",418,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg1.wav",0.0227272727272727,238.46611,0.913374,-5.472862,-0.98843426,5.2975583,10.894475,-3.446115,5.730742,5.605286,4.569689,4.0438995,-0.44077697,2.0996242,0.49964243,-0.36530322,-4.546878,-2.561013,0.8279201,-1.8214083,3.081462,1.0300407,3.5927913,-0.55956054,-0.7201992,-3.3740015,2.6438892,1.8054907,-1.2403599,-1.7959119,-2.0895853,-2.8595946,-0.6217111,2.9248588,-0.04497528,-0.32362843,-0.61810875,0.24849176,3,3.54421569689863e-27,0.000144448272589226,6.07665706838904e-07,0.975945841726406,5.2392863838344e-09,2.5673308808009e-08,0.0239083802317287,6.91190973519402e-07
"419",419,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg2.wav",0.0227272727272727,306.36435,-38.46147,-13.846724,2.193253,14.237356,-16.723114,10.340799,14.961611,-14.742295,-1.8367698,15.082386,-4.3372045,-2.1001377,7.111561,13.070943,0.9106385,-0.42622977,3.0351663,3.9512856,-4.358714,1.8562443,2.6718109,-1.8802652,3.82293,1.3678453,-7.882501,-1.0550382,-8.720616,0.9242849,2.0115058,5.752202,-0.79363763,2.378817,1.2951736,5.94727,-4.4083805,-3.1358082,5,0.0379807081655879,5.09040367312252e-11,1.2652345283242e-30,3.85280148896585e-55,3.72353100259031e-05,0.961982055680751,8.1096793627551e-29,7.92733637841634e-10
"420",420,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg2.wav",0.0227272727272727,231.92984,12.453851,8.17856,-1.9535811,8.590684,3.9117641,-3.3355575,-0.57064486,-3.1612642,6.6291995,3.00657,-1.4281039,-2.649396,-3.5393553,4.048798,-0.3972756,0.98883456,-0.811147,3.0633576,0.99471074,-2.7642233,1.5298309,2.6595376,-0.12043151,1.0739874,2.3046649,-0.5683921,-1.6563776,-1.6162962,0.4332331,2.106011,3.8025842,1.5150734,-2.8172607,0.7042465,5.578333,0.02126798,1,2.03857756963142e-09,0.93018886753663,1.19274129416978e-06,0.0524568938609337,1.60305745856334e-07,2.52811376515767e-06,0.0173459084422663,4.44696078580826e-06
"421",421,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg3.wav",0.0227272727272727,239.8055,8.204247,-6.3164062,-1.3246412,8.926688,7.00749,-2.726578,-0.8454998,1.1616522,7.805301,2.2482882,0.008599083,0.022528095,-0.36642405,-0.34306833,1.9049202,3.9876862,-1.8920851,-1.2293147,1.7763877,-1.4807358,-1.4378523,-0.6391599,-0.4751354,0.94076,0.1360342,-0.8543384,-1.6791167,0.3272273,1.3496779,-3.4752684,-1.5695895,-1.4490978,-1.5160694,-0.8349867,-2.5227718,0.9695841,3,1.2384868655664e-22,0.00161871991864358,7.64311504136024e-07,0.994256490594741,3.94421940062589e-09,9.34247265463471e-09,0.00412394495376953,6.69346510916076e-08
"422",422,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Mike Nelson","2012-07-08","9:00am","Costa Rica","Cerro de la Muerte, Talamanca Range",9.5589,-83.7459,107342,"Zeledonia_coronata_107342_seg1.wav",0.0227272727272727,317.53165,-39.713413,-17.47934,3.9426575,12.151981,-11.441147,10.644457,9.798845,-18.207571,-0.18073636,14.155938,-6.105418,3.527916,0.74063325,0.61784095,1.2617828,5.639431,0.074551165,2.6337185,-4.085068,-7.9192657,4.5521398,-2.5279942,6.867833,0.91111404,-0.17585099,6.7216454,-5.102037,-1.2406062,7.613284,7.303661,1.9805275,-5.782752,2.7472134,3.160605,-3.3844757,-3.1836877,0,0.992415045068994,3.0219337305216e-17,1.1676217542253e-26,1.66493773150964e-48,2.27526492775677e-06,0.00758267949873028,2.27387000945383e-25,1.67347964721508e-10
"423",423,"Zeledonia","Zeledoniidae (Wrenthrush)","Zeledonia_coronata","","Wrenthrush","Jerome Fischer","2011-03-03","07:30","Panama","Sendero Los Quetzales, Chiriqui Province",8.85,-82.5333,168508,"Zeledonia_coronata_168508_seg18.wav",0.0227272727272727,247.13008,1.7560421,-9.314774,2.4405475,14.000836,5.372248,-10.0969715,2.054813,2.533362,7.3035536,1.3335508,-3.5990584,2.0141568,-0.34313428,-1.8230045,-0.86791927,-0.5962995,2.2919588,-0.23903131,-1.7677416,-1.0604162,3.249615,0.66374934,2.876629,1.1006662,-2.221135,0.119273104,0.6681333,3.8699465,-0.5230682,-2.7191768,-0.46146643,2.9112685,1.4421501,0.04959297,-1.0351105,-1.2782941,3,2.20292172907405e-22,0.0536114807492716,5.15131791144724e-06,0.888818894092453,1.53620420743201e-07,2.36753276145808e-06,0.0575582123094366,3.74037774428445e-06
"460",460,"Euphonia","Fringillidae (Finches, Euphonias, and Allies)","Euphonia_pectoralis","","Chestnut-bellied Euphonia","Mateus Gonçalves Santos ","2023-03-03","7:32","Brazil","Poções, State of Bahia",-14.6558,-40.2301,783675,"Euphonia_pectoralis_783675_seg11.wav",0.032258064516129,215.58861,8.220682,-26.209965,12.247858,12.827666,4.646255,6.3717628,-7.3243566,7.7754874,0.6008314,5.2512364,-0.7165541,7.0438128,11.384818,-3.126838,1.2816967,5.4381056,0.066653915,-4.7265153,-3.0781357,4.4108796,-1.0973386,-5.932486,-0.9654414,0.45487928,1.8116785,-3.1478508,0.7605385,-1.3519845,-0.262414,-3.211806,0.47144663,2.8496814,3.2258272,1.7561822,3.6307755,2.2549374,6,1.19367840858261e-54,4.9534102149508e-24,0.000133165897753799,2.44669661391035e-05,0.000381106600499712,9.36954271027677e-08,0.998825708055396,0.000635458784782425
"461",461,"Euphonia","Fringillidae (Finches, Euphonias, and Allies)","Euphonia_pectoralis","","Chestnut-bellied Euphonia","Mateus Gonçalves Santos ","2023-03-03","7:32","Brazil","Poções, State of Bahia",-14.6558,-40.2301,783675,"Euphonia_pectoralis_783675_seg10.wav",0.032258064516129,212.4761,6.5276732,-24.666424,11.358252,9.304195,3.767595,6.657698,-5.9235315,7.225099,0.30396324,5.456622,0.9069118,5.2720056,9.830216,-2.5814898,1.9088058,5.0687385,2.0994163,-2.346606,-0.9946857,5.2527776,-0.94301844,-6.2617064,1.1730783,0.059605863,3.1238706,-2.634757,0.99446744,-1.7622708,-1.1943138,-0.23050225,0.82376236,3.3932266,4.5833693,1.8976998,4.640068,0.5579475,6,5.61317464074635e-50,3.67294057909004e-22,0.000408349542092007,0.000213734917784874,0.00195247646834338,2.44795518120346e-07,0.994812941763404,0.00261225251285819
"462",462,"Euphonia","Fringillidae (Finches, Euphonias, and Allies)","Euphonia_pectoralis","","Chestnut-bellied Euphonia","Mateus Gonçalves Santos ","2023-03-03","7:32","Brazil","Poções, State of Bahia",-14.6558,-40.2301,783675,"Euphonia_pectoralis_783675_seg12.wav",0.032258064516129,218.27312,6.593763,-25.25977,12.474349,12.336631,2.2249184,4.1745863,-5.2798486,5.3467593,-0.57335526,4.7151933,0.073877454,6.0882,11.94097,-2.1130714,2.5911312,6.0396037,2.824906,-3.2555192,-2.4479163,6.2486043,-2.2215483,-6.4063363,1.2111151,0.6715994,2.9545455,-2.175053,1.4906932,-1.5486403,-0.779536,-0.70298064,1.8512285,2.4673564,4.7594357,0.5400486,5.108616,1.8826913,6,3.25511945425921e-51,4.29027487241743e-22,0.000173460453489414,0.000201408115235583,0.00176738839912891,9.95503398958488e-07,0.994315939848489,0.00354080768026124
