"","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7","oscine_group"
"600","Acropternis","Rhinocryptidae (Tapaculos)","Acropternis_orthonyx","orthonyx","Ocellated Tapaculo","Hans Matheve","2009-02-02","?","Venezuela","La Grita, Chorro El Indio National Park, Jauregui, Táchira",8.1565,-71.9073,202450,"Acropternis_orthonyx_202450_seg15.wav",0.008130081300813,304.55273,-37.11148,29.052074,-24.4093,-2.9737434,-0.9388355,18.516064,6.4175234,2.1853905,1.3948076,-7.3192005,13.933776,1.817997,4.50195,2.7244682,0.024970071,-6.126912,-1.9411248,-3.2259698,6.812641,2.0082345,-0.14706874,0.39921346,4.2878265,-2.7047515,-3.2310698,-1.330418,2.2760415,-0.34652933,-2.5127714,-7.8299527,-2.767409,2.5538795,-1.9926529,-3.1017475,-4.305937,-0.7326521,5,0.00190536510593651,0.0316079262810854,4.00532817885335e-26,2.52888889466148e-47,2.56897634363547e-14,0.966486704400465,3.03944903467799e-16,4.21248620771187e-09,"Non-Oscines"
"1861","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg3.wav",0.032258064516129,226.44861,31.031534,-3.913301,16.115248,-22.928215,11.417269,-7.685036,6.018026,2.817028,-6.6463394,-2.2471697,12.459079,2.5021367,-6.5809245,3.6496568,1.1341596,1.0273826,-1.4847286,1.6442447,-0.016758755,1.5851661,-1.6219256,9.484687,3.1237025,-1.7310698,2.715357,-1.1361641,2.8497117,6.6998935,1.5285561,2.3413558,-2.4617333,-1.1355437,1.6505108,-2.8524017,-1.5809193,4.9045277,5,4.94235050610896e-25,2.34804031168488e-18,0.406001275823262,0.00103065013070906,0.0497606091739036,0.542916832554175,4.59085208675031e-25,0.000290632317952411,"Non-Oscines"
"1862","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Bernabe Lopez-Lanus","2005-00-00","?","Argentina","Estancia La Sombrilla, Canal Parana, Los Amores, SantaFe",NA,NA,48936,"Anumbius_annumbi_48936_seg5.wav",0.032258064516129,265.47678,46.160168,-45.78567,-7.5706935,-33.598255,19.07912,-2.8645673,7.672896,-11.750247,-9.438586,-1.1971438,2.1667867,0.23435609,-4.223619,-8.585417,0.12449348,-7.019537,1.8461511,4.3472934,-3.4281921,10.311149,-3.1844754,6.879503,-7.079876,2.8698616,-1.0319462,-1.5834602,-0.09591746,3.0190673,1.3460819,1.8176984,0.41638523,-3.0459542,-2.3377495,-10.544374,-0.37174416,0.27435118,2,2.80296331435259e-47,1.34540383243617e-42,0.888422053260507,4.1659625808523e-36,0.110153680313063,0.00113701536728769,2.16641880236802e-09,0.000287248892722539,"Non-Oscines"
"1863","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg2.wav",0.032258064516129,226.25804,35.46294,-3.6044555,23.33613,-28.452013,13.2819395,-11.32883,6.334656,2.2884264,-3.6038647,-6.3663726,9.665583,-1.4451593,-3.2670724,2.925475,0.72087246,-0.15419579,0.32481652,0.23639604,-0.8222026,3.3029246,1.7227778,9.755565,-0.26389906,-0.46388996,2.9560442,-0.10512877,-0.33362007,8.04252,0.75991404,2.0991974,-2.6779306,-0.42279845,0.61580086,-0.86265564,0.73101807,-0.19883344,2,3.99470382065805e-30,2.29126615438164e-19,0.852590493739869,0.00869866296221807,0.00316610455424465,0.135541484986996,7.75664820559947e-31,3.25375667144651e-06,"Non-Oscines"
"1864","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2007-11-28","09:00","Brazil","Córrego Batalha, Guarda-Mor, Minas Gerais",-17.473,-47.308,18518,"Anumbius_annumbi_18518_seg5.wav",0.032258064516129,238.35562,20.876745,-25.95575,14.559153,-5.9304986,11.550459,3.085017,4.6056075,-0.88807523,-10.504307,-7.602497,1.1372409,0.5415886,-6.801341,2.9643018,2.354378,-1.3118216,6.957279,2.0713441,-4.7235913,10.945096,-4.4888906,12.798589,-3.6785448,-3.0924249,4.0858917,-1.4983863,0.03984752,11.700997,2.1624873,1.5887363,-1.4218591,-1.5042613,-0.50619507,-1.7502265,1.116396,0.41865826,4,7.09402731122658e-48,2.13006602631551e-40,6.52046906422961e-06,3.90280957333675e-35,0.999993479530928,6.64467416717875e-17,4.04708200330486e-35,4.82029597438835e-15,"Non-Oscines"
"1865","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg1.wav",0.032258064516129,223.13857,32.513298,-4.2279296,24.883255,-23.349974,17.7099,-9.686195,8.637834,1.013593,-5.0415316,-6.35622,11.313081,-1.9695379,-5.086921,4.315955,0.8537624,-4.445273,-0.97771674,0.89181274,-1.5489343,4.9399405,-0.70200795,6.825091,-0.29556352,1.1941001,3.8173726,1.8943973,-1.8381796,7.865605,-3.2243476,4.3238463,0.12484959,-1.564926,-0.10235214,0.5415201,1.1941872,5.828423,5,1.36396416854749e-30,1.49706579680783e-20,0.417293406059995,0.000560912002393073,0.000765001225044272,0.581370724027889,8.91884036222342e-34,9.95668467691363e-06,"Non-Oscines"
"1866","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2007-11-28","09:00","Brazil","Córrego Batalha, Guarda-Mor, Minas Gerais",-17.473,-47.308,18518,"Anumbius_annumbi_18518_seg4.wav",0.032258064516129,241.19504,22.221474,-30.649807,13.063342,-1.9462228,13.391506,4.212085,4.731587,-2.9340723,-10.236639,-6.8426204,2.3450902,1.420121,-3.5926354,3.290046,4.208098,-0.79306626,6.08793,0.20686243,-4.007719,10.676547,-2.773572,14.532533,-6.8666396,-4.2600837,2.0643725,-5.7714496,1.9570895,14.650505,3.7880323,1.3432586,0.30749795,-3.401666,-0.104003906,-0.9276848,-1.6824265,2.6180785,4,5.89017928680515e-53,2.52851000716988e-46,3.88936938114776e-09,6.64830966146505e-50,0.999999996110631,3.21526207124184e-20,3.68327561223422e-42,3.49759199830753e-17,"Non-Oscines"
"1867","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg5.wav",0.032258064516129,249.01532,-4.5135846,11.862213,23.508492,-19.223892,-4.1536326,-24.386904,3.9578047,6.4246645,-4.548019,-2.896992,2.2911828,-8.522651,2.0507805,4.988114,-2.1657798,3.3508003,1.086964,-4.182867,1.7554151,-3.4276738,3.6016238,-0.2795703,6.822867,2.5580797,5.359666,1.5880886,1.1369644,3.3502297,-2.2677276,-3.800675,2.6577122,-0.88620675,-1.8359537,-1.2679214,-0.6481323,-3.0819159,5,1.21361218039363e-09,3.72179410543114e-10,4.47386780465979e-08,0.00414036935439767,6.27969519440126e-12,0.995859576497798,5.1849286114166e-45,7.8170518795507e-09,"Non-Oscines"
"1868","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Bernabe Lopez-Lanus","2005-00-00","?","Argentina","Estancia La Sombrilla, Canal Parana, Los Amores, SantaFe",NA,NA,48936,"Anumbius_annumbi_48936_seg2.wav",0.032258064516129,275.2799,47.574165,-48.700256,-14.934159,-30.537855,14.494483,-2.7578382,5.839868,-14.665594,-9.440323,-0.36737362,2.2839742,-0.5571482,-2.445873,-1.5563188,-0.64848423,-0.678122,0.6884915,0.80401826,-3.7116594,4.3976026,-2.5300422,6.284923,-6.134348,1.6778793,-0.91666377,-2.5432692,2.0274668,3.6780472,7.2119565,4.551966,1.0321255,-2.4820268,-2.2912865,-6.121166,-4.146784,0.76325077,2,3.32968051356019e-49,4.23444211361366e-41,0.9990061009959,7.89289443090119e-28,0.00010632543900749,0.000727816259326296,1.0800043889279e-05,0.000148957261880598,"Non-Oscines"
"1869","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Bernabe Lopez-Lanus","2005-00-00","?","Argentina","Estancia La Sombrilla, Canal Parana, Los Amores, SantaFe",NA,NA,48936,"Anumbius_annumbi_48936_seg3.wav",0.032258064516129,271.08176,47.82967,-48.40982,-6.7420645,-31.790894,22.641773,-1.6173923,7.699033,-11.931437,-8.558648,-1.8079339,2.909344,1.4332372,-0.967047,-7.071935,-0.6930874,-5.4190507,-0.42158252,1.4372987,-2.0475059,5.7807927,-2.617817,5.527203,-7.2409816,3.5881245,0.9571693,-0.6427785,-0.6317393,0.8677152,8.922267,3.1947248,-2.5556488,-0.8730271,-3.412878,-9.776029,-3.3277683,-0.13362414,2,3.63853557219259e-49,1.19715542211659e-43,0.99670860438929,1.50058455710378e-33,2.66087195344709e-05,0.00323521615903408,8.91018127941029e-10,2.95698411168402e-05,"Non-Oscines"
"1870","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2007-11-28","09:00","Brazil","Córrego Batalha, Guarda-Mor, Minas Gerais",-17.473,-47.308,18518,"Anumbius_annumbi_18518_seg1.wav",0.032258064516129,231.87393,24.601597,-18.267752,16.352661,-6.9087954,13.025775,2.5082335,6.365758,-0.5856939,-2.1731641,-8.657528,1.9336416,0.42015794,-6.134129,0.43634826,4.3933263,1.2180185,8.6117325,-0.25418842,-5.2215652,11.423086,-3.4885654,13.370625,-3.6920853,-2.2123117,-0.38334748,-6.2274623,-1.9515018,11.68097,5.550167,-2.1962054,0.99167734,-3.8102422,-0.92674255,-1.1731663,0.9005108,2.9034688,4,1.28659721138873e-44,6.81789848728685e-37,2.27093550013398e-08,1.47060771349266e-45,0.999999977290642,1.04794514092714e-18,2.00629354158461e-37,8.61879830757215e-17,"Non-Oscines"
"1871","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2007-11-28","09:00","Brazil","Córrego Batalha, Guarda-Mor, Minas Gerais",-17.473,-47.308,18518,"Anumbius_annumbi_18518_seg3.wav",0.032258064516129,240.93762,16.594797,-34.060448,15.674767,-5.2170935,8.714373,4.6954026,6.2861743,-0.92193353,-8.532755,-9.905179,4.9646325,-0.5485346,-5.4176617,1.8087839,3.3252084,1.3364191,5.4396462,-0.06565773,-4.657326,11.142873,-2.4541516,14.83378,-5.1877656,-2.1375048,2.7863305,-0.17613159,0.52010274,14.383306,1.0842562,-4.5715923,-2.0512805,-3.8727598,-1.857048,0.07421541,-0.93413734,0.81950325,4,5.22706903069524e-58,7.20510112653149e-49,8.30822871895667e-09,2.28191845737083e-45,0.999999991691773,1.78334110185477e-19,1.42810375775867e-39,8.33174281508632e-16,"Non-Oscines"
"1872","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg6.wav",0.032258064516129,231.52782,9.502346,22.131681,33.425854,-16.503834,-2.5823488,-17.283854,-9.426789,11.690627,-9.26371,6.4153347,3.3439007,-2.2212553,-3.0977168,5.74682,0.16274337,8.615759,-2.5572236,-6.43566,-2.2164438,-1.3457295,-1.9958249,-1.7831255,3.3597329,-1.701039,-2.0306103,1.2570277,1.7517395,0.15118112,1.7530673,3.1251023,-3.8951125,-0.68021464,-2.341526,-1.2782326,1.1638451,0.6576365,3,1.11649741116484e-08,4.98410510439843e-17,5.20932655197384e-12,0.999685844490312,2.82296712722395e-16,0.000314144339501385,1.51741401409102e-68,6.99213539179208e-16,"Non-Oscines"
"1873","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Franco Vushurovich","2024-02-11","11:58","Argentina","Bosque de los Constituyentes, Rosario",-32.9019,-60.7329,872752,"Anumbius_annumbi_872752_seg7.wav",0.032258064516129,217.2266,26.565706,-4.307581,24.658207,-16.471678,10.399878,-12.5236225,8.110359,-1.3752693,-1.3642204,-7.347534,11.430525,-2.7006533,-4.7399426,5.4065094,2.904212,1.5212554,3.3343794,-6.2331576,-2.994317,0.86836255,-2.5097492,6.64708,0.1469345,-1.903167,0.91725135,3.2980995,-2.3696547,3.6986246,-1.8977923,0.36642528,-1.5974232,-0.25501078,0.11384773,-1.7057085,3.5836678,-0.053212643,2,1.28406160402314e-25,3.61433189475773e-16,0.904878420251918,0.0713466466585752,4.16581702501071e-05,0.0237332109329739,2.4553670320189e-34,6.3986280561414e-08,"Non-Oscines"
"1874","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2007-11-28","09:00","Brazil","Córrego Batalha, Guarda-Mor, Minas Gerais",-17.473,-47.308,18518,"Anumbius_annumbi_18518_seg2.wav",0.032258064516129,235.19507,14.0681,-24.312107,24.905703,-12.260146,5.7417607,-3.1838987,3.3446379,-4.281011,-7.6755004,-4.278474,3.6838853,-3.521242,-9.452967,3.9743505,5.4266276,-1.1135447,4.690851,0.393732,-4.4065475,7.945243,-5.814177,11.781572,-1.401242,-5.020164,3.0823941,1.1753075,2.1417983,15.291877,3.4901905,2.404038,-2.3961606,-1.9200989,0.8371868,-1.5148692,2.3061352,2.5859976,4,1.20156043190982e-35,1.1946349207838e-40,1.38751585845672e-06,1.22637849290261e-34,0.999998612484095,3.80697138295537e-14,1.50815095658283e-46,7.01341818013294e-15,"Non-Oscines"
"1875","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Victor Antonelli","2019-08-17","10:30","Brazil","Botucatu, São Paulo",-22.8842,-48.4442,493051,"Anumbius_annumbi_493051_seg5.wav",0.032258064516129,228.04507,32.151775,-43.34868,8.697682,-9.16593,18.073544,-2.1027973,5.2614236,-3.7905872,-0.34607205,-2.5105374,7.977543,-9.693548,0.45138463,1.6664538,3.7627966,-3.4202278,6.845103,-0.7294173,-0.20168518,-0.7350685,-2.6442704,8.154543,-3.140697,2.9927652,3.2100673,4.1194654,0.34618604,1.910566,13.380492,-7.836769,4.3631263,-2.1522536,-3.8599968,-1.0897923,-2.0362644,-0.124743216,4,1.33979291054569e-57,4.36588893095079e-33,0.466197759443101,6.61117489908441e-36,0.533802240310435,2.40537519440932e-10,3.38425196669797e-25,5.92905606244736e-12,"Non-Oscines"
"1876","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Victor Antonelli","2019-08-17","10:30","Brazil","Botucatu, São Paulo",-22.8842,-48.4442,493051,"Anumbius_annumbi_493051_seg6.wav",0.032258064516129,222.39853,36.34883,-34.866886,12.890143,-12.928973,20.564339,-2.7781205,6.0646605,-1.309444,-1.6411769,-5.8219714,9.30418,-6.522423,-0.43861425,-0.62401843,0.3329748,-7.3031526,8.34852,-0.8965559,1.0385301,-3.1771154,-1.7820956,7.557761,-0.67249846,5.644206,0.66661555,4.88422,0.101242945,0.75527275,14.644079,-7.9931765,0.44826934,-2.01825,1.1518822,2.5341415,-0.37268257,0.032148927,2,1.41104772427048e-57,5.28139459984569e-37,0.991489187489,2.89305172545293e-43,0.00851081251082777,1.72577352338398e-13,1.0693867018935e-35,3.63415347201327e-16,"Non-Oscines"
"1877","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Victor Antonelli","2019-08-17","10:30","Brazil","Botucatu, São Paulo",-22.8842,-48.4442,493051,"Anumbius_annumbi_493051_seg1.wav",0.032258064516129,230.6333,28.440018,-42.486317,12.928328,-9.309956,15.666294,0.25266188,11.747945,-4.5037136,-0.12220651,-3.5506139,8.131021,-9.841713,-3.5152209,-0.5237771,4.834924,-7.2827463,6.357434,-2.6864438,-0.88327634,0.6956336,-5.3026505,5.610002,-2.4920805,6.417927,2.9033868,2.025463,2.6118908,-2.318097,8.868183,-5.112497,5.7619414,-5.2095237,1.5677071,-3.3064227,-2.7887936,0.15588444,2,4.37174833238212e-61,7.23311413966114e-39,0.996577629378951,5.16175494958646e-34,0.00342237061817032,1.00031409119641e-12,5.87162943214761e-24,1.87842094815989e-12,"Non-Oscines"
"1878","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Jeremy Minns","2004-04-05","1:27","Brazil","Barra do Quaraí",-30.1834,-57.4501,277556,"Anumbius_annumbi_277556_seg1.wav",0.032258064516129,243.7338,37.73077,-8.327457,16.71724,-12.885864,7.839627,14.728033,15.496987,-6.180276,4.2256117,-17.20968,2.3947082,0.6462376,-4.838915,4.2844496,-0.07970245,0.8733883,7.1141644,11.441981,-1.2146071,-0.13441113,1.2827659,3.434436,-2.6080306,0.56655425,0.4142567,1.5427381,1.8563429,1.6693658,0.6133972,0.61633486,-1.9932331,-1.0800273,1.0051231,-0.20213604,-0.30080032,-0.4374805,6,1.47076520450506e-63,3.19429525061551e-35,1.12519371792367e-05,7.06346577111518e-06,1.309179381089e-10,1.88070034842492e-06,0.999976974357428,2.82940835456323e-06,"Non-Oscines"
"1879","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2022-03-30","13:00","Brazil","Patrocínio, Minas Gerais State",-18.9439,-46.9925,715521,"Anumbius_annumbi_715521_seg1.wav",0.032258064516129,255.05138,18.8,-40.088135,3.492217,-6.503605,-0.4871145,3.7399192,9.294821,-4.3596253,-4.769426,-7.686473,3.1394832,-2.1705723,0.1772676,4.8653603,1.3207766,-2.456434,8.109247,7.3642673,1.3044025,1.6970059,-4.368293,1.0608561,-1.7130657,1.5836618,2.546955,1.5450968,6.199851,-0.3202956,3.6916902,1.4113104,-0.80153763,-5.9544835,0.7517185,-1.9212441,1.2998085,1.9609342,2,1.24438827714646e-64,1.16529250073746e-38,0.999261135047127,1.27898841495144e-09,4.24661601134552e-05,4.423409680322e-08,0.000465944811174639,0.000230408468501633,"Non-Oscines"
"1880","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2022-03-30","13:00","Brazil","Patrocínio, Minas Gerais State",-18.9439,-46.9925,715521,"Anumbius_annumbi_715521_seg3.wav",0.032258064516129,255.47832,16.324974,-43.813614,9.689926,-6.190729,5.583828,2.0249553,8.199591,-8.446993,-3.150506,-5.0628,4.4841037,-0.43267667,1.1073819,5.052295,4.1370344,1.3504889,12.64525,0.8628199,5.3445477,-3.9540114,-7.8983784,4.643235,-2.0466297,3.1453996,0.05121766,-1.2484907,6.736206,-2.2795584,3.133659,-0.34877267,-2.6027646,-5.784788,4.758627,1.1867609,0.3152523,-0.9407307,2,2.99052938543834e-62,1.20047517938405e-37,0.998391513732894,1.79771327824463e-20,0.00160444361581404,2.81294147459401e-08,7.9312293148009e-13,4.01452108354938e-06,"Non-Oscines"
"1881","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Jeremy Minns","2004-04-05","1:27","Brazil","Barra do Quaraí",-30.1834,-57.4501,277556,"Anumbius_annumbi_277556_seg3.wav",0.032258064516129,264.29535,24.640966,-49.074055,13.588877,-9.003217,6.2528796,10.732323,14.359644,-8.972064,-3.1699889,-13.825271,5.6679296,-2.4720774,-2.2824514,7.1765003,4.5546746,-0.3415128,7.688994,6.7890253,2.4312549,2.798685,-1.2696519,7.287422,-6.4743514,1.1983852,4.6981125,3.6606371,1.8519797,2.2718039,6.0915823,5.9578876,-3.0383162,-1.4947848,-1.5316105,-0.2015791,-0.7579689,1.6504945,2,3.56112799763396e-88,2.55431608905758e-57,0.999660453931059,3.85820607933271e-13,2.4907847040674e-08,6.29624187603192e-08,6.42984296075723e-06,0.000333028355326895,"Non-Oscines"
"1882","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Jeremy Minns","2004-04-05","1:27","Brazil","Barra do Quaraí",-30.1834,-57.4501,277556,"Anumbius_annumbi_277556_seg2.wav",0.032258064516129,304.1402,9.677816,-49.569164,3.700989,-15.738554,7.3175697,-4.8636827,29.724579,-1.0875679,12.513134,-20.22201,1.0255947,5.0314584,-1.168913,8.233008,0.81214756,4.4537253,-0.977861,-1.6890503,-0.8041897,-5.6452956,2.929055,3.8762476,5.3486114,-1.7131408,2.0865247,-6.58151,2.4301202,-1.1937906,-2.6896856,-0.69319326,0.35336083,-0.38992882,1.9227047,3.785656,-3.1201916,-0.9760533,6,1.03353444796038e-99,2.08165458733731e-40,2.2050815602864e-07,4.15316624583042e-17,1.80347563459076e-13,0.0371849585883712,0.933855858910633,0.0289589619926574,"Non-Oscines"
"1883","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2022-03-30","13:00","Brazil","Patrocínio, Minas Gerais State",-18.9439,-46.9925,715521,"Anumbius_annumbi_715521_seg2.wav",0.032258064516129,252.52437,14.28721,-46.29151,10.384807,-2.4839776,9.950433,11.0531025,9.871794,-3.3172598,-2.2700944,-10.760881,5.303023,0.3016724,-0.69029,4.4124694,4.3150454,-0.3179994,14.343156,3.7748349,6.2519636,-4.783991,-5.916498,3.635333,-5.0398207,1.9210263,0.0968815,-0.3634882,1.1838712,-2.5283656,6.111137,-0.26398984,-2.9503684,-1.5580032,3.8165379,-0.3130684,1.3958969,-0.5240787,2,4.20402525696931e-78,1.77869815539964e-44,0.999760476642847,1.95740489884439e-20,0.000182640185971556,1.10158553577241e-09,1.41966497315829e-11,5.6882055396872e-05,"Non-Oscines"
"1884","Anumbius","Furnariidae (Ovenbirds and Woodcreepers)","Anumbius_annumbi","","Firewood-gatherer","Robson Silva e Silva","2022-03-30","13:00","Brazil","Patrocínio, Minas Gerais State",-18.9439,-46.9925,715521,"Anumbius_annumbi_715521_seg6.wav",0.032258064516129,260.96933,11.784491,-45.4287,13.034326,-2.6478024,2.2629056,14.031395,9.3261,-3.3039813,-1.4081318,-11.56221,2.9260368,1.8965293,0.61065835,3.0510802,6.242209,3.9743717,9.091906,2.7135994,0.44017997,-3.326124,-4.701665,4.544391,-7.7253737,2.9418921,1.6824619,1.5770881,1.608713,-4.9572597,7.335945,0.056880437,-4.4409842,-3.9497733,3.3823338,-0.35786057,-1.0241928,-3.066696,2,6.94632424610978e-71,3.41484953812363e-47,0.999879389905317,3.46872916041126e-20,8.2553316798851e-06,3.43071602151265e-09,1.52409764888762e-10,0.000112351179875559,"Non-Oscines"
